,nightTemp,mornTemp2,peak,superPeak,superIdx,preheatPeak,totalUsage,nightUsage,pumpTime,conEdPeak,conEdIdx,valid_days,winter_season,predUsage,predPeak,predSuper
8/13/13,74.61666667,73.15,41.4,41.4,6.75,1.8,546.2,1.56,6.5,40.2,7.5,TRUE,,458.2935192,34.80309296,32.617836
8/14/13,70.03571429,61.775,43.4,43.4,10.25,1.8,536.35,1.48,6.5,42.3,10.25,TRUE,,458.2935192,34.80309296,32.617836
8/15/13,66.58333333,61.3,41.4,34.6,9.75,1.6,530.55,1.49,6.5,34.6,10,TRUE,,520.4546064,43.58545913,42.9548622
8/16/13,68.98,65.5,36.4,31.4,7.75,1.6,462.6,1.46,6.5,31.4,8,TRUE,,458.2935192,34.80309296,32.617836
8/17/13,69.98333333,66.95,33.6,33.6,9.5,1.6,329.5,1.44,0,33,9.75,FALSE,,399.8342786,25.58205157,19.90075497
8/18/13,71.8,69.825,19,1.6,7.25,1.6,102.8,1.44,23.75,1.6,9.25,FALSE,,258.9622057,34.17973297,24.04614158
8/19/13,69.59166667,68.5,42,42,6.25,1.8,378.85,1.3,6,40.1,6.5,TRUE,,449.1532178,33.42017855,31.34921926
8/20/13,72.08333333,70.3,40.6,40.6,6.75,1.6,523.45,1.45,6.5,40.1,7,TRUE,,458.2935192,34.80309296,32.617836
8/21/13,78.49166667,73.7,42.6,40.2,10.5,1.8,568.6,1.55,6,40.2,10.75,TRUE,,449.1532178,33.42017855,31.34921926
8/22/13,78.44166667,76.45,45.6,45.2,9.25,1.6,630.55,1.42,6.5,44.7,9.5,TRUE,,458.2935192,34.80309296,32.617836
8/23/13,73.71666667,71.8,45.4,39.8,9.75,1.6,583.9,1.5,6.5,39.4,10,TRUE,,458.2935192,34.80309296,32.617836
8/24/13,72.58333333,65.56666667,38,38,8.75,1.6,420,1.44,1,37.7,9,FALSE,,395.8667218,26.06543216,20.7743031
8/25/13,68.9,66.5,31.2,1.8,7.5,1.6,156.15,1.56,23.75,1.6,7.5,FALSE,,258.9622057,34.17973297,24.04614158
8/26/13,73.30909091,68.825,42.2,40,6.25,1.8,485.9,1.48,6,40,6.5,TRUE,,449.1532178,33.42017855,31.34921926
8/27/13,76.29090909,73,42.4,42,10.25,1.8,625.15,1.58,6.5,42,10.5,TRUE,,458.2935192,34.80309296,32.617836
8/28/13,77.9,76,45.8,45.8,8.75,2,641.95,1.59,6.5,45.1,8.75,TRUE,,458.2935192,34.80309296,32.617836
8/29/13,72.81666667,71.55,44,42.4,9.5,1.8,596.35,1.5,6.5,42.2,9.75,TRUE,,458.2935192,34.80309296,32.617836
8/30/13,71.95,70.36,41.4,40.8,9.25,1.8,576,1.46,6.5,40.5,9.5,TRUE,,458.2935192,34.80309296,32.617836
8/31/13,77.35714286,73.6,41.8,36.2,8.5,1.6,457.85,1.42,6.5,35.8,8.75,FALSE,,458.2935192,34.80309296,32.617836
9/1/13,80.09166667,76.82,36.8,36.8,10.75,1.4,358.05,1.4,2.5,36.3,10.75,FALSE,,398.6279719,26.91392374,22.22770475
9/2/13,75.97777778,76.78,33.8,33.8,10.5,1.6,345.4,1.42,6.25,33.5,10.75,TRUE,,445.7383083,31.00922126,29.08004324
9/3/13,75.15,71.61428571,46.2,46.2,6.5,4,565.3,1.53,6.25,45.9,6.75,TRUE,,445.7383083,31.00922126,29.08004324
9/4/13,71.73636364,65.95,39.8,39.4,9.75,1.8,551.35,1.68,6.5,39.3,9.75,TRUE,,458.2935192,34.80309296,32.617836
9/5/13,73.50833333,68.5,39.6,37.6,10.75,1.8,544.75,1.66,6.5,37.1,10.75,TRUE,,458.2935192,34.80309296,32.617836
9/6/13,65.56666667,58.725,42.4,5.6,9.25,1.8,306.45,1.72,23.75,5.5,9.25,TRUE,,265.5298462,40.47786337,27.78167431
9/7/13,63.2,61.3,31.4,29,9.75,1.8,343.75,1.6,0.5,29,10,FALSE,,364.3664766,22.68051258,18.17368966
9/8/13,71.53333333,68.775,34.4,34.4,10.75,1.8,293.4,1.64,0,23.4,10.75,FALSE,,399.8342786,25.58205157,19.90075497
9/9/13,66.43333333,59.275,35,29.6,10.75,1.8,368.15,1.72,23.75,29.4,10.75,TRUE,,272.8970973,41.16699863,29.75370833
9/10/13,68.47142857,70.18333333,38,34.2,7.25,1.8,512.4,1.62,6.5,34.1,7.5,TRUE,,458.2935192,34.80309296,32.617836
9/11/13,80.84166667,78.05,66.2,61.6,9.25,1.6,781.6,1.53,6.5,61.4,9.25,TRUE,,458.2935192,34.80309296,32.617836
9/12/13,83.51666667,77.275,65.4,60.6,8.75,1.6,858.8,1.56,6.5,59.9,9,TRUE,,458.2935192,34.80309296,32.617836
9/13/13,71.39375,67.175,63.4,43.2,8.75,1.8,643.8,1.62,6.5,41,9,TRUE,,458.2935192,34.80309296,32.617836
9/14/13,61.89166667,54.975,34,2,9.75,1.6,251.35,1.59,23.75,2,10.5,FALSE,,246.655246,39.03578658,21.72605463
9/15/13,56.90833333,52.525,24,1.6,6,1.6,123.95,1.56,3,1.6,6.25,FALSE,,152.126827,16.28366686,11.52140914
9/16/13,64.83333333,62.275,36.8,36.8,6.75,1.8,326.25,1.63,6.5,35,7,TRUE,,519.3514651,43.39894851,41.93322504
9/17/13,60.23571429,50.5,36.4,26.2,6.5,1.8,237.25,1.7,6.25,18.2,6.75,TRUE,,303.3850856,12.2180368,12.02966086
9/18/13,56.65833333,53.3,28,15,6.75,2,130.05,1.76,6.5,11,6.75,TRUE,,322.4561348,39.29916039,31.02949428
9/19/13,60.31666667,57,38,37.2,10.75,1.8,416.35,1.75,6.5,37.1,10.75,TRUE,,374.0821151,27.15285558,29.77549629
9/20/13,64.41666667,62.3,38.8,33.4,10.75,1.8,483.25,1.64,6.5,33.1,7.25,TRUE,,519.0471503,43.37440764,41.72889761
9/21/13,65.23333333,63.96,38,30,9.5,1.8,357.3,1.54,3.75,29.6,9.75,FALSE,,423.5841111,29.46934967,27.04854723
9/22/13,67.53214286,61.55,25.4,25.4,7.25,1.6,246.3,1.51,0.75,24.1,7.5,FALSE,,419.3950836,28.52788859,22.92917417
9/23/13,56.59166667,51.825,21.4,20.2,6.75,1.6,117.05,1.58,6.5,15.1,6.75,TRUE,,332.2611593,39.35865643,32.17432726
9/24/13,55.6,48.45,29.4,15,6.5,1.8,160.45,1.67,6.25,12.3,8.5,TRUE,,107.8428434,11.80929599,11.73833546
9/25/13,62.60833333,54.275,34.6,7.2,8,1.8,289.55,1.63,1,6.1,8,TRUE,,351.896255,21.91901112,17.88197378
9/26/13,62.41666667,59.62,34.6,33.2,10.5,1.6,451.55,1.49,6.5,33.1,10.75,TRUE,,517.9820483,43.23207059,40.91158788
9/27/13,60.36923077,58.56,35.4,33.8,10.5,1.6,449.45,1.5,6.5,33.8,10.75,TRUE,,382.8007435,28.67038904,30.63026223
9/28/13,61.775,57.95,34.8,33.8,9,1.6,401.75,1.55,2.25,33,9.25,FALSE,,336.5140064,22.09549845,16.9028995
9/29/13,63.09166667,58.96,29.6,2,10.75,1.4,194.8675,1.27,23.75,1.6,10.75,FALSE,,246.8074034,39.32911012,23.10291642
9/30/13,59.56666667,57.725,37.8,36.2,8.5,1.8,431.2,1.45,6.5,36.2,8.75,TRUE,,217.3059738,20.03529294,21.58568975
10/1/13,63.25833333,61.05,39,34.6,10.25,1.6,504.05,1.39,6.5,34.5,10.5,TRUE,,518.2863632,43.28115234,41.29105311
10/2/13,69.81666667,65.5,40,35.2,8,1.4,498,1.28,6.5,34.7,9.75,TRUE,,458.2935192,34.80309296,32.617836
10/3/13,73.83333333,64.975,40.4,31.8,6.75,1.4,471.95,1.3,6.5,31.7,7,TRUE,,458.2935192,34.80309296,32.617836
10/4/13,69.85,68,39.2,36.6,10.75,1.6,463.45,1.35,6.5,35.4,10.75,TRUE,,458.2935192,34.80309296,32.617836
10/5/13,70.80833333,65.34,36.6,32.4,8.75,1.6,354.45,1.47,23.75,31.9,9,FALSE,,258.9622057,34.17973297,24.04614158
10/6/13,67.16666667,65.71428571,27.4,1.6,8.25,1.6,144.1,1.4,1,1.4,6.25,FALSE,,432.832053,30.01454055,24.94005745
10/7/13,69.67142857,70.03333333,57.6,57.6,6.75,2,618.65,1.35,6.5,57.2,7,TRUE,,458.2935192,34.80309296,32.617836
10/8/13,61.6,55.475,41.8,7.6,9,1.6,214.75,1.33,3.25,7.3,9.25,TRUE,,336.1161753,24.09249395,19.06367423
10/9/13,59.43333333,54.275,12.6,12.6,9.75,1.4,112,1.38,6.5,11.7,10,TRUE,,216.7840725,19.24700325,20.97461262
10/10/13,57.26666667,54,29.6,12.2,10.75,1.4,137.3775,1.45,6.5,11,10.75,TRUE,,189.5573488,37.69125145,11.67031635
10/11/13,61.78421053,61.775,35,35,7.75,1.6,309.45,1.46,6.5,33.3,8,TRUE,,517.525576,43.20262155,40.59050191
10/12/13,65.5,60.825,31.6,5.8,9.5,1.6,177.95,1.37,4.5,5.8,9.75,FALSE,,454.0555092,31.102061,28.39406123
10/13/13,62.05882353,56.45,2,2,10.75,1.4,32.75,1.35,0,1.7,10.75,FALSE,,339.2722426,20.14416095,15.45586968
10/14/13,56.75555556,53.62,16,16,7.75,1.6,110.9,1.29,6.5,15.1,8,TRUE,,300.3505834,39.21850712,28.35821732
10/15/13,56.3,55.725,34,5.8,7.5,1.6,184.4,1.39,1.25,4.8,7.75,TRUE,,199.3102721,18.91385291,8.95568709
10/16/13,58.18461538,58.68571429,33.4,4.4,9,1.6,140.5,1.44,0.5,4.4,9.25,TRUE,,173.3640082,17.40548079,6.89673234
10/17/13,62.64347826,62.8,39.8,35.8,10.5,1.4,359.35,1.31,6.5,35.6,10.75,TRUE,,518.0961664,43.24188694,41.08672568
10/18/13,65.65,58,37.6,27,7,1.4,304.4,1.29,6.5,26.3,7.25,TRUE,,519.9600948,43.48238747,42.3418799
10/19/13,57.9,53.55,31,3.4,9.25,1.4,155,1.38,23.75,3.3,9.5,FALSE,,162.6237248,29.98421442,7.16519504
10/20/13,59.00526316,51.05,2,1.8,9.5,1.6,34.05,1.39,0,1.7,9.5,FALSE,,158.0417431,24.10266444,3.47718257
10/21/13,55.24166667,52.3,19.2,19.2,6.5,1.6,86.3,1.35,6.25,15.7,6.5,TRUE,,200.1565116,21.37193607,18.01432674
10/22/13,58.16666667,57.5,4.8,4.2,10.25,1.6,54.9,1.57,0.25,4.2,10.75,TRUE,,169.625058,18.82249511,7.76095552
10/23/13,53.9,49.675,34.6,34.6,6.25,1.8,157.05,1.46,6,23.2,6.5,TRUE,,105.894773,13.62026906,9.27984162
10/24/13,47.025,42.325,20.4,20.4,6.25,2,209.9,1.5,6,20,6.25,TRUE,,170.782043,16.70467684,16.52997884
10/25/13,45.33333333,41,26.6,21.4,7.25,26.6,218.3,1.86,5.5,20.8,7.5,TRUE,,206.0981863,24.21729675,17.07704184
10/26/13,46.925,42.325,22.2,22.2,8.5,1.8,127.4,1.53,1.25,18.7,8.5,FALSE,,206.9738708,22.56596394,13.85663195
10/27/13,51.38333333,47.725,8.8,6,10.75,1.8,52.1,1.69,23.75,3.9,10.75,FALSE,,233.0643607,20.86911875,8.51682147
10/28/13,49.09166667,44.975,22,22,6,1.8,164.1,1.65,5.75,21.2,6.25,TRUE,,168.5098297,21.53449915,20.82723603
10/29/13,52.39166667,44.8,16.4,16.4,7,15.4,186.05,1.84,5.75,16.1,8,TRUE,,147.7947722,18.86016662,17.76396293
10/30/13,49.225,49.6,18.2,18.2,6,4,165.95,1.88,5.75,16.2,8,TRUE,,171.1435299,20.77563505,20.18956864
10/31/13,56.56666667,58,36.4,21.2,7,1.6,207.1,1.62,6.5,16.4,7.25,TRUE,,337.1636715,39.36923505,32.93754925
11/1/13,64.71666667,68.55,38,32.6,7,1.8,394.3,1.6,6.5,32.6,7.75,TRUE,,519.2373471,43.38913217,41.84565614
11/2/13,62.06666667,56.45,30.2,2,10.25,1.4,123,1.38,0.75,2,10.5,FALSE,,340.5212404,21.05454818,16.06578139
11/3/13,55.45384615,46.5,12.2,2,9,2,61.85,1.625,5.25,1.9,9.75,FALSE,,114.0606541,12.35713522,9.57870429
11/4/13,37.90909091,35.8,36.6,36.6,6,29.4,268,2.12,5.75,34.4,6.25,TRUE,,328.6712808,27.79693842,27.75884982
11/5/13,42.30833333,44.3,29,29,6,2.2,223.75,2.08,5.75,28.2,6.25,TRUE,,200.963051,24.32499548,24.82766075
11/6/13,51.07142857,52.25,13.4,13.4,6.25,2.2,157,1.9,6,12.8,7.25,TRUE,,101.6401146,16.59412466,16.65108209
11/7/13,58.28461538,62.03333333,40,40,7.75,1.6,329.6,1.61,6.5,38.2,7.75,TRUE,,220.3576069,34.47557979,21.96063911
11/8/13,45.175,41.225,29.4,29.4,6.25,1.8,206.35,2.1,6,25.3,6.5,TRUE,,207.7454363,26.69371917,22.67983118
11/9/13,42.34166667,39.225,21.6,21.6,8.25,2.6,181.65,3.27,0.75,20.7,8.25,FALSE,,189.7626686,21.50037149,14.00216172
11/10/13,47.36666667,45.775,8,7,10.75,2,62.25,1.88,0,5,10.75,FALSE,,237.4927297,26.42573028,14.57158227
11/11/13,48.16666667,43.775,33.2,33.2,6,14,221.25,1.89,5.75,26.1,6.25,TRUE,,168.8224652,16.12274444,16.0767689
11/12/13,51.36666667,35.89,50.2,50.2,7.5,2.2,271.15,1.95,6.25,38.4,7.75,TRUE,,155.9339791,12.70390618,12.09126587
11/13/13,32.075,29.175,27.8,27.8,6.25,5.6,357.55,7.37,6,27.8,6.5,TRUE,,311.3077962,27.48519397,22.62549674
11/14/13,35.43333333,34.325,23.8,23.8,6.75,23.6,307.95,5.8,6.5,23.4,6.75,TRUE,,321.7718904,28.35135456,27.81254978
11/15/13,47.66666667,46.25,18,18,7.25,2.2,200.2,2.3,6.5,17.8,7.25,TRUE,,211.7897744,26.86077925,26.64746717
11/16/13,51.61666667,46.95,21.4,21.4,8.25,2.2,128.55,2.35,23.75,18.2,8.5,FALSE,,242.7994976,23.32817618,11.18091541
11/17/13,51.49375,53.01666667,6.8,6.8,10.5,2.2,64.3,2.03,0,6,10.5,FALSE,,162.1789037,23.06761937,11.95467719
11/18/13,58.80588235,59,33.8,33.8,6.75,6.4,349.25,2.01,6.5,33.8,7,TRUE,,300.0447723,35.54137222,32.79744296
11/19/13,52.61666667,43.55,31.2,25,6,18.4,226.3,1.94,5.75,21,6.25,TRUE,,146.587007,17.71353242,16.95531102
11/20/13,36.85,32.775,27.2,25.6,6.5,9.4,331.7,5,3.5,25.6,6.75,TRUE,,263.8357852,26.02385812,23.52293518
11/21/13,37.40833333,38.225,26,23,7.5,26,292.1,3.25,5.25,22.5,7.75,TRUE,3,260.0346547,24.79629831,20.27450997
11/22/13,51.01764706,52.02857143,17.4,17.4,7.5,2.4,217.65,2.72,6.25,15.6,7.75,TRUE,3,137.3510324,12.69153782,12.81107745
11/23/13,52.69285714,39.725,38.6,38.6,8.5,2.4,189.2,2.36,0,33.6,8.5,FALSE,3,149.6603894,24.45139629,13.01371541
11/24/13,32.46666667,23.55,23.6,17.4,8,7.6,236,6.54,5.5,16.7,8.25,FALSE,3,338.9483448,33.96635584,22.75773324
11/25/13,24.45833333,23.5,30.6,30.6,6.75,27.8,418.7,9.98,6.5,30,7,TRUE,3,404.5453733,28.00688592,26.7756335
11/26/13,33.71666667,35.8,28.6,24,6.5,28.6,376.9,5.91,5.25,23.7,6.75,TRUE,3,385.2657673,27.48967785,23.72090697
11/27/13,48.70666667,59.82727273,23.8,15.4,9.75,2.6,248.65,3.85,6.25,14.3,9.75,TRUE,3,173.2375686,23.3484764,18.61543374
11/28/13,35.52307692,30.5,19.4,5.6,6.75,4.8,190.25,8.25,0,5.1,6.75,TRUE,3,238.803461,19.52667531,14.664245
11/29/13,32.45833333,31.725,28.8,28.8,6.75,11.2,308.3,5.73,6.5,28.1,7,TRUE,3,340.6361354,25.52792574,25.52646414
11/30/13,30.08333333,26.3,24.2,24.2,9.5,6.2,324.55,9.4,0.5,22.9,8.25,FALSE,3,476.0054449,23.73093757,18.43174196
12/1/13,37.27647059,39.28571429,12,6.8,10.5,3,112.45,2.98,0,6.7,10.5,FALSE,3,267.0535354,19.43973192,15.15883417
12/2/13,45.09166667,43.275,23,23,7,22.8,264.25,4.14,5.25,22.7,7.25,TRUE,3,211.0145999,34.97425556,19.24405114
12/3/13,42.18333333,39.675,24.2,22.2,7.25,24.2,278.45,2.71,5.5,21.5,7.5,TRUE,3,207.40564,24.39239525,21.95906227
12/4/13,44.54166667,42.05,21.8,21.8,6,8.8,251.3,2.83,5.75,20.1,7,TRUE,3,186.7890953,16.77924193,15.58364605
12/5/13,49.0875,49.55555556,15.2,15.2,7.25,2.6,198.95,2.48,6.25,14.8,7.5,TRUE,3,164.574631,19.56082447,19.06467609
12/6/13,59.5,55.14444444,17.6,17.6,10.75,2,197.5,2.24,6.5,17.2,10.75,TRUE,3,216.1984228,19.85822534,20.97461262
12/7/13,37.86153846,36.66666667,38.2,38.2,8.25,3,222.5,2.87,23.75,28.6,9,FALSE,3,396.2249763,18.18498163,18.28784934
12/8/13,32.81666667,29.675,30,11,10.75,6.4,167.15,5.39,3.5,10.6,10.75,FALSE,3,386.8975335,24.95759135,23.46231023
12/9/13,31.24615385,34.26363636,27,27,7.25,27,387.25,7.86,5.5,26.8,7.5,TRUE,3,341.1938233,24.82813209,20.12762751
12/10/13,37.43076923,34.6375,28,25.2,6.75,28,361,3.33,4.75,24.6,9.5,TRUE,3,266.0251757,24.03752667,19.1455606
12/11/13,30.23333333,27.25,28.4,28.4,6.75,13.2,405.9,6.66,6.5,27.8,7,TRUE,3,324.6984274,27.99434977,28.32524184
12/12/13,29.4,23.55,27.8,27.8,6.75,21.6,422.3,6.69,6.5,27.5,8,TRUE,3,302.3720266,28.19118446,27.23024548
12/13/13,24.125,25.55,39.6,30.4,6.75,39.6,412.65,6.21,5.5,30.4,7,TRUE,3,365.3050095,29.62275211,24.34094215
12/14/13,32.5,25.81666667,29.8,29.8,8.75,5.8,320.25,5.84,0,27.8,9,FALSE,3,275.1261232,15.58276038,6.74356913
12/15/13,30.62580645,31,14.8,8.4,10.75,5.6,213.8,7.31,0,7.7,10.75,FALSE,3,400.2246079,18.88847091,11.54698449
12/16/13,34.65454545,27.25,30,28,9.75,30,494.1,17.58,5.25,27.7,10,TRUE,3,334.8896323,31.562639,23.34808036
12/17/13,26.86666667,25.64545455,27.8,27.8,8.5,26.8,487.55,12.7,5.25,27.8,9.75,TRUE,3,366.5644884,27.35856161,26.48390295
12/18/13,24.55,25.775,34.2,29.4,6.75,34.2,475.8,15.91,5.5,28.4,7,TRUE,3,350.2108431,25.30328063,21.81763799
12/19/13,32.48333333,33.5,35.2,29.2,6.75,31.6,347.5,7.87,5.5,27.9,7,TRUE,3,338.5910561,33.52927445,22.63521779
12/20/13,44.85,43.3,21.8,21.8,6.75,2.8,260.3,2.77,6.5,21.3,8,TRUE,3,216.8677476,24.79143307,23.58174044
12/21/13,52.05,53.325,27.2,27.2,8,2.4,165.2,3.04,0.5,17,8.25,FALSE,3,159.6541399,24.8651973,14.71496908
12/22/13,62.66153846,65.75,4.2,2.2,6,2.2,55.9,2.15,23.75,2.2,8,FALSE,3,246.8074034,39.18735652,22.682882
12/23/13,63.91538462,61,18.8,4.2,7.25,2,84.7,1.99,6.5,3.7,7.25,TRUE,3,518.7047961,43.34986677,41.49538054
12/24/13,43.94,34.275,29.4,29.4,6.75,19.8,270.05,2.81,6.5,26.8,7,TRUE,3,219.0395008,21.64959437,20.44100786
12/25/13,27.59166667,19.225,30,11,7,5.6,187.1,6.56,0,9.8,7,TRUE,3,504.7385609,27.7615663,24.167115
12/26/13,29.90625,31.34,31.8,31.8,6.75,26.8,347.9,6.52,6.5,31.2,7,TRUE,3,321.4744698,29.48971544,29.19951087
12/27/13,33.625,32.275,30.2,29,7,30.2,366.9,5.6,5.5,28.4,7.25,TRUE,3,302.0114762,29.36095262,21.76590985
12/28/13,38.13333333,37.725,43.4,43.4,8.5,7,231.85,5.31,2,36.6,8.75,FALSE,3,264.5915665,21.48883362,19.83047904
12/29/13,48.63333333,46.225,10,5.6,10.75,2.4,77.25,3.17,0.25,3.9,10.75,FALSE,3,214.4279104,26.25622977,15.1427863
12/30/13,42.37727273,42.275,35.6,26.2,7,35.6,274.7,2.2,5.25,24.9,7.25,TRUE,3,219.7707869,22.88374922,19.23095365
12/31/13,24.65,22.45,34.2,34.2,7,33.8,477.05,10.84,5.5,32.9,7,TRUE,3,344.9725226,25.27099127,21.62546836
1/1/14,27.28333333,25.8,24.8,6.6,6.5,6.6,223.8,6.2,5.25,6.5,9,TRUE,3,358.2619623,26.17999868,24.766072
1/2/14,31.65,27.33333333,34.6,34.6,6.75,29.8,368.9,6.17,6.5,32.4,7,TRUE,3,369.0556928,29.3947479,25.55360624
1/3/14,17.38333333,10.675,35.4,34.2,6,35.4,587.2,16.01,5.5,32.7,9.5,TRUE,3,584.6944993,33.42903,32.20379827
1/4/14,10.72,11.675,34.6,32.8,8.5,32.8,662.55,32.67,0.75,32.6,8.75,FALSE,3,690.2461145,33.83733681,33.12586633
1/5/14,27.81666667,29.45,15.6,14.8,10.75,6.6,211.9,6.33,1,14.1,10.75,FALSE,3,518.5404171,28.90419618,27.79639121
1/6/14,44.19090909,53.525,19.8,18.6,6.75,5.2,262.5,2.59,6.5,18.1,7,TRUE,3,220.2459444,20.04632225,19.88714888
1/7/14,22.325,4.725,34.8,33.4,6.25,29,599.35,29.03,2.25,32.5,6.25,TRUE,3,565.1954001,36.99762268,35.96647936
1/8/14,9,9.25,34.6,34.6,7.75,31.2,735.6,30.41,6.5,34.4,8,TRUE,3,644.8761345,34.51816953,34.30632658
1/9/14,21.6,22.45,35.8,35.8,7,29.6,478.3,10.02,5.5,33.2,7.25,TRUE,3,432.6573392,33.34992457,30.6088728
1/10/14,30.48461538,32.32222222,30,28.8,7.25,28.8,421.05,6.57,5.5,27.5,7.5,TRUE,3,311.6475979,23.87362396,21.19912479
1/11/14,37.48965517,51.62,27,27,8,2.8,255.45,3.15,6.25,22.5,8.25,FALSE,3,305.8172024,21.8705851,21.50989301
1/12/14,53.65217391,44.325,9.8,8,9.5,2.6,92.6,2.41,2,5.9,9.75,FALSE,3,106.7056363,14.64881448,12.99011268
1/13/14,38.90833333,38.95,30.6,25.8,7.25,30.6,239.25,2.75,5.25,23.3,7.5,TRUE,3,261.9162483,30.1964976,24.19844612
1/14/14,49.21818182,48.725,18,17.6,9,2.4,234,2.38,6.5,17.5,9,TRUE,3,148.9476743,14.045364,14.159936
1/15/14,44.00833333,39.65,24.2,24.2,7.25,14.8,281.6,2.45,5.5,21.8,7.5,TRUE,3,201.6367268,19.77886129,16.72284055
1/16/14,40.55,39.2,24,24,7,2.6,305.2,2.59,6,23.9,7.25,TRUE,3,275.7676198,25.33219099,22.73852158
1/17/14,35.25833333,34.25,30.6,30.6,7.25,16.4,335.65,5.59,5.75,28.7,7.25,TRUE,3,327.1701827,23.69005093,23.07297817
1/18/14,39.5,37.4,23,13.6,8.5,2.6,203.85,2.73,23.75,12.6,8.75,FALSE,3,451.6120713,21.29765912,21.74048463
1/19/14,29,25.25,17.8,8.2,10.75,6.2,154.1,5.58,0.25,6.6,10.75,FALSE,3,466.1134124,25.75807603,21.33047355
1/20/14,36.01538462,37.85,24.4,24.4,7.75,3.6,293.55,3.53,6.5,22.9,8,TRUE,3,268.9860364,21.57530593,21.44597612
1/21/14,34.55,25.25,37,30,9.75,37,423.05,6.71,5.5,29.7,10,TRUE,3,325.731878,27.76059897,22.64207735
1/22/14,12.2,7.7,37.8,36.8,6,37.8,786.9,32.52,4,36.1,6.25,TRUE,3,647.3532639,30.69618162,30.46020176
1/23/14,11.45,9.05,35,35,8.75,29.4,705.8,28.95,0.25,34.9,9,TRUE,3,697.7847807,33.81121281,33.41837026
1/24/14,15.30909091,10.85,35.2,35.2,8.5,26.8,671.7,26.92,1.25,35,8.5,TRUE,3,681.0314478,34.52769639,34.25311795
1/25/14,18.05,21.65,35.2,35.2,8,7.2,407.75,7.42,23.75,26.6,10,FALSE,3,579.4327695,35.10631223,36.26913475
1/26/14,23.42,18.025,31,29,9.75,7.8,309,7.01,0,26.7,9.75,FALSE,3,564.6231582,32.802806,30.024029
1/27/14,31.44545455,39.175,28.4,25.2,7,28.4,360.3,4.82,5.5,24.4,7.25,TRUE,3,378.4417656,30.12389692,21.48371705
1/28/14,21.91818182,13.45,39.8,39.8,7,31.6,490.95,7.71,6.5,38,7.25,TRUE,3,488.5533397,37.944284,37.944284
1/29/14,16.51666667,14,38.8,38.8,6.75,35.8,508.55,8.77,6.5,36.2,7,TRUE,3,628.5210083,37.30824509,37.08706777
1/30/14,18.825,17.8,35,35,7,30.4,494.1,8.4,5.5,31.8,9,TRUE,3,526.3402406,33.28053649,32.18714054
1/31/14,26.41666667,28.225,33,28.8,8.5,33,441.45,10.48,5.5,28.4,8.75,TRUE,3,319.57225,29.79089994,23.5125
2/1/14,37.15,37.25,36.6,36.6,8,3,275.1,3.07,23.75,24.5,8,FALSE,3,560.352539,23.38971216,23.34802246
2/2/14,40.89,41.175,19.4,19.4,7.5,2.8,159.65,2.48,3.25,15.9,7.75,FALSE,3,228.2644509,25.39748264,22.38456058
2/3/14,42.58333333,32.78571429,37.6,24.8,9.5,37.6,329.05,2.59,5.25,24.7,9.75,TRUE,3,246.2341551,25.08035191,21.00404177
2/4/14,27.24615385,23.55,34.4,32.6,7,34.4,406.5,6.9,5.5,31.7,7.25,TRUE,3,403.7464921,30.30938445,30.89987295
2/5/14,31.07272727,31.45,31.2,27.2,7,31.2,420.15,6.6,5.5,27,7.25,TRUE,3,307.1802548,22.38539988,19.8011309
2/6/14,30.60833333,22.375,35,31,7,35,414.9,6.64,5.25,30.7,7.25,TRUE,3,310.1625,22.3197,22.128
2/7/14,26.58181818,24.325,33.4,29.2,8.5,33.4,428.1,7.45,5.5,29.1,8.5,TRUE,3,373.9706332,30.819901,26.806001
2/8/14,27.65833333,21.45,34.6,34.6,9.25,8.4,361.75,7.79,23.75,31.7,9.5,FALSE,3,476.2448418,25.97724281,26.31653676
2/9/14,25.34166667,21.45,15,12.2,10.75,7,204.15,6.72,0.5,12.1,10.75,FALSE,3,563.0312687,34.6964451,31.08623955
2/10/14,26.17241379,21.225,34.6,34.6,7,30,439.75,8.02,6.5,34.3,7,TRUE,3,396.4087892,28.16618325,28.17588623
2/11/14,22.58333333,17.05,38,38,6.75,36,482.1,8.5,6.5,35.1,7,TRUE,3,475.0747482,36.772631,36.493666
2/12/14,18.675,14.225,44.2,35.4,7.5,44.2,516,8.46,5.5,34.5,7.75,TRUE,3,528.0518448,33.25902749,32.30865154
2/13/14,24.63,30,38.6,28.6,9,38.6,453.25,7,5.5,28.6,9.25,TRUE,3,349.0362854,25.2681319,21.62546836
2/14/14,33.36296296,32.66666667,27.2,25,8,27.2,401.2,6.72,5.5,25,8.25,TRUE,3,407.8427511,33.56466194,33.7397
2/15/14,37.21666667,35.775,30.8,30.8,8,2.6,275.05,2.9,23.75,25.5,8.25,FALSE,3,537.1255529,21.91379909,22.31320312
2/16/14,29.63333333,21.675,16.4,16,10.5,7.8,245.75,7.82,0,15,10.75,FALSE,3,441.5424821,22.62846161,17.56235902
2/17/14,22.61,18.25,36.6,36.6,7,21.2,425.6,8.36,6.5,35,7.25,TRUE,3,475.0747482,36.716838,36.493666
2/18/14,29.45,27.99,29.4,27,7,29.4,398.5,6.61,5.5,26.7,7,TRUE,3,294.450548,30.088064,19.023008
2/19/14,35.71666667,36.775,26.2,25.8,7,26.2,340,6.77,5.5,25.7,7,TRUE,3,285.6610584,34.13666902,33.36102202
