,start,end,busday
2013-10-18,6.633333333333333,6.716666666666667,True
2013-10-19,7.966666666666667,8.05,False
2013-10-20,10.483333333333333,10.5,False
2013-10-21,6.016666666666667,6.283333333333333,True
2013-10-23,5.966666666666667,6.183333333333334,True
2013-10-24,5.833333333333333,6.133333333333334,True
2013-10-25,5.816666666666666,6.05,True
2013-10-26,8.033333333333333,14.533333333333333,False
2013-10-27,10.533333333333333,10.55,False
2013-10-28,5.95,6.133333333333334,True
2013-10-29,5.85,6.05,True
2013-10-30,6.133333333333334,6.283333333333333,True
2013-10-31,6.683333333333334,6.816666666666666,True
2013-11-01,6.65,6.85,True
2013-11-02,7.95,8.033333333333333,False
2013-11-03,10.5,10.533333333333333,False
2013-11-04,5.65,5.816666666666666,True
2013-11-05,5.833333333333333,5.966666666666667,True
2013-11-06,5.883333333333333,6.083333333333333,True
2013-11-07,6.9,6.933333333333334,True
2013-11-08,6.0,6.2,True
2013-11-09,0.75,8.05,False
2013-11-10,10.5,10.533333333333333,False
2013-11-11,5.733333333333333,5.816666666666666,True
2013-11-12,6.066666666666666,6.3,True
2013-11-13,5.8,5.983333333333333,True
2013-11-14,5.716666666666667,5.916666666666667,True
2013-11-15,6.083333333333333,6.65,True
2013-11-16,7.983333333333333,8.016666666666667,False
2013-11-17,10.066666666666666,10.45,False
2013-11-18,5.916666666666667,6.016666666666667,True
2013-11-19,5.716666666666667,5.85,True
2013-11-20,5.65,5.9,True
2013-11-21,5.783333333333333,6.15,True
2013-11-22,6.233333333333333,6.483333333333333,True
2013-11-23,8.083333333333334,15.416666666666666,False
2013-11-24,7.45,10.483333333333333,False
2013-11-25,4.9,5.5,True
2013-11-26,5.383333333333334,5.633333333333333,True
2013-11-27,6.3,6.583333333333333,True
2013-11-29,5.683333333333334,6.383333333333334,True
2013-11-30,8.083333333333334,8.783333333333333,False
2013-12-01,10.016666666666667,10.5,False
2013-12-02,5.9,5.916666666666667,True
2013-12-03,5.7,5.883333333333333,True
2013-12-04,5.983333333333333,6.283333333333333,True
2013-12-05,6.333333333333333,6.516666666666667,True
2013-12-06,6.483333333333333,6.783333333333333,True
2013-12-07,8.183333333333334,9.25,False
2013-12-08,10.0,17.933333333333334,False
2013-12-09,5.05,6.65,True
2013-12-10,5.666666666666667,6.816666666666666,True
2013-12-12,5.5,6.316666666666666,True
2013-12-13,5.75,6.383333333333334,True
2013-12-14,8.016666666666667,9.85,False
2013-12-15,8.0,23.666666666666668,False
2013-12-16,5.783333333333333,5.883333333333333,True
2013-12-17,5.6,6.533333333333333,True
2013-12-18,5.75,6.55,True
2013-12-19,5.933333333333334,6.416666666666667,True
2013-12-20,6.6,6.85,True
2013-12-21,8.016666666666667,8.1,False
2013-12-22,9.966666666666667,10.45,False
2013-12-23,6.733333333333333,6.9,True
2013-12-24,6.033333333333333,6.45,True
2013-12-27,6.1,6.466666666666667,True
2013-12-28,1.85,8.25,False
2013-12-29,0.15,10.5,False
2013-12-30,6.0,6.5,True
2013-12-31,5.9,6.633333333333333,True
2014-01-02,5.65,6.316666666666666,True
2014-01-03,4.716666666666667,6.883333333333333,True
2014-01-04,9.616666666666667,18.3,False
2014-01-05,10.0,10.466666666666667,False
2014-01-06,6.133333333333334,6.333333333333333,True
2014-01-09,6.1,6.666666666666667,True
2014-01-10,6.25,6.766666666666667,True
2014-01-11,6.016666666666667,15.383333333333333,False
2014-01-12,9.133333333333333,15.233333333333333,False
2014-01-13,6.233333333333333,6.833333333333333,True
2014-01-14,6.55,6.866666666666667,True
2014-01-15,6.566666666666666,6.766666666666667,True
2014-01-16,6.25,6.833333333333333,True
2014-01-17,6.333333333333333,6.7,True
2014-01-21,6.066666666666666,6.366666666666666,True
2014-01-25,8.133333333333333,14.283333333333333,False
2014-01-26,8.05,8.05,False
2014-01-27,6.133333333333334,6.833333333333333,True
2014-01-28,6.05,6.916666666666667,True
2014-01-29,5.75,6.566666666666666,True
2014-01-30,6.133333333333334,6.7,True
2014-01-31,6.183333333333334,6.95,True
2014-02-01,7.066666666666666,19.466666666666665,False
2014-02-02,7.016666666666667,7.183333333333334,False
2014-02-03,6.05,6.966666666666667,True
2014-02-04,6.05,6.933333333333334,True
2014-02-05,6.0,6.433333333333334,True
2014-02-06,6.15,6.466666666666667,True
2014-02-07,6.2,6.583333333333333,True
2014-02-10,5.916666666666667,6.15,True
2014-02-11,5.866666666666667,6.183333333333334,True
2014-02-12,5.333333333333333,6.75,True
2014-02-13,5.316666666666666,6.5,True
2014-02-14,5.533333333333333,6.55,True
2014-02-15,8.366666666666667,8.366666666666667,False
2014-02-17,6.233333333333333,6.45,True
2014-02-18,5.733333333333333,6.483333333333333,True
2014-02-19,6.15,6.15,True
2014-02-20,6.4,6.566666666666666,True
2014-02-21,6.316666666666666,6.533333333333333,True
2014-02-22,8.05,8.1,False
2014-02-24,6.033333333333333,6.35,True
2014-02-25,6.283333333333333,6.283333333333333,True
2014-02-26,6.45,6.583333333333333,True
2014-02-27,6.083333333333333,6.4,True
2014-02-28,5.916666666666667,6.216666666666667,True
2014-03-01,8.1,8.6,False
2014-03-02,9.266666666666667,18.2,False
2014-03-03,5.95,5.95,True
2014-03-04,5.333333333333333,5.333333333333333,True
2014-03-24,6.25,6.75,True
2014-03-25,6.25,6.75,True
2014-03-26,6.25,6.75,True
2014-03-27,6.25,6.75,True
2014-03-28,6.25,6.75,True
2014-03-29,3.0,21.0,False
2014-03-30,9.0,20.75,False
2014-03-31,6.25,6.75,True
2014-04-01,6.5,6.75,True
2014-04-02,6.5,6.75,True
2014-04-03,6.75,6.75,True
2014-04-04,6.5,6.75,True
2014-04-05,8.25,13.0,False
2014-04-06,9.25,15.75,False
2014-04-07,6.5,6.75,True
2014-04-08,6.75,6.75,True
2014-04-09,4.5,6.75,True
2014-04-10,6.75,6.75,True
2014-04-11,6.75,6.75,True
2014-04-12,8.25,13.0,False
2014-04-13,9.25,15.75,False
