,nightTemp,peak,superPeak,totalUsage,pumpTime,valid_days,season
613,37.193750000000001,28.379999999999999,22.940000000000001,252.465,1.5,True,0.0
614,39.768749999999997,23.716299060000001,23.716299060000001,293.27959980000003,6.5,True,2.0
615,35.368749999999999,20.600000000000001,20.600000000000001,268.92250000000001,6.5,True,0.0
616,35.205555560000001,27.030000000000001,19.440000000000001,292.56,5.5,True,0.0
617,36.024999999999999,21.425552369999998,21.425552369999998,269.00164810000001,6.5,True,1.0
618,37.193750000000001,28.379999999999999,22.940000000000001,252.465,1.5,True,0.0
619,39.943750000000001,21.25,21.25,200.90000000000001,6.5,True,
620,37.712499999999999,42.549110409999997,42.549110409999997,322.79582319999997,6.5,True,
621,38.931249999999999,26.797483440000001,26.797483440000001,258.39269999999999,5.75,True,
622,37.343387100000001,23.5501,23.5501,308.63515000000001,6.5,True,
623,35.568750000000001,25.109999999999999,24.510000000000002,275.54750000000001,5.5,True,1.0
624,37.700000000000003,27.081081390000001,27.081081390000001,284.39301010000003,6.5,True,2.0
625,44.162500000000001,18.98,12.85,213.95249999999999,5.0,True,1.0
626,38.417857140000002,28.3626,27.870200000000001,489.53440000000001,5.25,True,3.0
627,38.059666669999999,23.199200000000001,23.1753,292.39905249999998,5.25,True,
628,30.774999999999999,25.954889300000001,25.954889300000001,383.88590149999999,6.5,True,2.0
629,33.690688520000002,27.335899999999999,23.700500000000002,365.69714750000003,5.25,True,
630,38.90625,16.879999999999999,16.690000000000001,223.4375,6.25,True,0.0
631,54.394117649999998,11.43129349,11.43129349,117.46531189999999,5.75,True,1.0
632,36.1875,22.907314299999999,18.480226519999999,318.26227260000002,5.25,True,2.0
633,37.505000000000003,26.750501629999999,23.416517259999999,302.33287280000002,5.0,True,2.0
634,37.939655170000002,35.975299999999997,31.6188,420.59791749999999,5.5,True,3.0
635,45.5,29.50723648,29.50723648,211.3573102,6.5,True,
636,41.105555559999999,20.69392586,18.648462300000002,245.12745330000004,5.25,True,1.0
637,26.81071429,35.250900000000001,35.250900000000001,478.01565999999997,5.5,True,3.0
638,39.455999999999996,26.289999999999999,26.289999999999999,228.63499999999999,6.5,True,0.0
639,35.950000000000003,20.212909699999997,19.86688423,221.25054959999997,5.25,True,1.0
640,43.377777780000002,22.239999999999998,22.239999999999998,229.22499999999999,4.75,True,0.0
641,39.25,21.12135696,21.12135696,255.10135120000001,5.25,True,2.0
642,44.988235289999999,12.083491329999999,12.083491329999999,242.13883010000001,4.0,True,
643,34.143749999999997,22.04405594,22.04405594,359.86815260000003,5.75,True,1.0
644,42.056249999999999,26.043685910000001,24.049774169999999,269.65664249999998,5.5,True,2.0
645,37.041666669999998,17.949999999999999,16.690000000000001,303.50749999999999,6.25,True,0.0
646,41.926086959999999,18.357017519999999,18.33606339,250.12770899999998,5.5,True,1.0
647,43.700000000000003,18.625528339999999,18.625528339999999,209.03725299999999,6.0,True,2.0
648,51.811764709999999,20.02136612,13.44490337,114.31014540000001,5.5,True,1.0
649,38.059666669999999,23.199200000000001,23.1753,292.39905249999998,5.25,True,
650,37.126666669999999,18.309999999999999,18.309999999999999,284.68000000000001,6.0,True,0.0
651,39.725000000000001,27.57271957,25.72353172,331.87777119999998,2.5,True,2.0
652,36.431249999999999,23.348022459999999,23.348022459999999,560.35253899999998,23.75,True,1.0
653,38.012500000000003,21.534366609999999,21.534366609999999,279.11681200000004,5.25,True,1.0
