custID2	custName2	Textbox11	Textbox14	Group1	Textbox37	Textbox38	meternum	datetimeread	kwh	kw
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		10:15 PM	55	234
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		10:30 PM	53	216
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		10:45 PM	58	222
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		11:00 PM	58	232
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		11:15 PM	60	236
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		11:30 PM	59	238
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		11:45 PM	59	236
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		12:00 AM	67	270
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		12:15 AM	68	270
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		12:30 AM	64	264
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		12:45 AM	67	262
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		1:00 AM	64	262
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		1:15 AM	63	254
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		1:30 AM	62	250
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		1:45 AM	58	240
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		2:00 AM	55	226
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		2:15 AM	58	226
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		2:30 AM	57	230
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		2:45 AM	54	222
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		3:00 AM	56	220
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		3:15 AM	57	226
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		3:30 AM	57	228
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		3:45 AM	58	230
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		4:00 AM	57	230
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		4:15 AM	59	232
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		4:30 AM	55	228
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		4:45 AM	56	222
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		5:00 AM	57	226
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		5:15 AM	59	232
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		5:30 AM	60	238
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		5:45 AM	64	248
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		6:00 AM	63	254
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		6:15 AM	67	260
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		6:30 AM	72	278
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		6:45 AM	73	290
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		7:00 AM	74	294
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		7:15 AM	75	298
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		7:30 AM	79	308
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		7:45 AM	81	320
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		8:00 AM	81	324
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		8:15 AM	85	332
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		8:30 AM	85	340
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		8:45 AM	89	348
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		9:00 AM	87	352
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		9:15 AM	90	354
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		9:30 AM	91	362
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		9:45 AM	95	372
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		10:00 AM	90	370
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		10:15 AM	93	366
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		10:30 AM	93	372
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		10:45 AM	94	374
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		11:00 AM	93	374
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		11:15 AM	91	368
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		11:30 AM	93	368
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		11:45 AM	92	370
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		12:00 PM	90	364
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		12:15 PM	94	368
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		12:30 PM	92	372
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		12:45 PM	91	366
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		1:00 PM	90	362
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		1:15 PM	92	364
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		1:30 PM	90	364
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		1:45 PM	91	362
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		2:00 PM	91	364
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		2:15 PM	94	370
