"on_for","today_on_time","totalmw","today_kwh","-","today_standby_time","name","current_power","device","total_mw"
"1610","46283","731458714","1.113949622279","-","46283","2015-06-12 13:54:01","97050","refrigerator",""
"22852","13695","800507067","0.32776595655532","-","13695","2015-06-13 03:48:02","95850","refrigerator",""
"34","34","1012537576","0","-","34","2015-06-15 13:48:01","162250","refrigerator",""
"11571","29324","823247034","0.70676541413531","-","29324","2015-06-13 08:40:02","93745","refrigerator",""
"11151","28903","706626069","0.70007219733478","-","28903","2015-06-12 08:33:01","93630","refrigerator",""
"9567","78932","","1.8960541045877","-","78932","2015-06-09 23:30:01","95540","",""
"16709","59163","","1.4186214117058","-","59163","2015-06-09 17:29:01","94570","",""
"26491","68945","","1.6508836330177","-","68945","2015-06-09 20:12:03","94575","",""
"26917","17752","690358500","0.42894604191225","-","17752","2015-06-12 05:23:01","185","refrigerator",""
"26670","69124","","1.655616299779","-","69124","2015-06-09 20:15:02","94455","",""
"13833","29375","","0.70721439747762","-","29375","2015-06-10 08:41:01","93505","",""
"3655","46111","","1.1117072055675","-","46111","2015-06-11 14:28:01","97550","refrigerator",""
"22976","65432","645401158","1.5764933481965","-","65432","2015-06-11 19:50:01","96170","refrigerator",""
"8","3498","","0.092556251851125","-","3498","2015-06-08 12:28:01","190","",""
"25012","42764","726231335","1.0268266372032","-","42764","2015-06-12 12:24:01","94205","refrigerator",""
"5613","21155","","0.51223194357797","-","21156","2015-06-10 06:24:03","96065","",""
"4675","47131","","1.137468339416","-","47131","2015-06-11 14:45:01","95690","refrigerator",""
"20933","11776","797735672","0.28157603896485","-","11776","2015-06-13 03:16:03","96180","refrigerator",""
"26913","42456","","1.0176334203527","-","42456","2015-06-11 12:20:01","190","refrigerator",""
"10311","28063","705406340","0.67974338026153","-","28063","2015-06-12 08:19:01","93380","refrigerator",""
"3834","73202","656914089","1.7683755353675","-","73203","2015-06-11 22:31:02","97610","refrigerator",""
"5314","20854","","0.50583564345005","-","20856","2015-06-10 06:19:02","96155","",""
"25191","16034","803857505","0.38360659100546","-","16034","2015-06-13 04:27:01","95355","refrigerator",""
"6830","78412","777720695","1.8849826543663","-","78412","2015-06-12 23:21:01","95965","refrigerator",""
"21652","66325","759970011","1.5891379151161","-","66325","2015-06-12 19:28:02","94245","refrigerator",""
"4226","7724","","0.20331030406621","-","7724","2015-06-08 14:01:03","100790","",""
"26909","71582","767514168","1.7148738676308","-","71582","2015-06-12 21:26:02","195","refrigerator",""
"8571","80153","780215925","1.9265698218647","-","80153","2015-06-12 23:50:01","95885","refrigerator",""
"18508","7143","","0.17189812010463","-","7143","2015-06-10 01:59:01","95325","",""
"12993","28535","","0.6883681471007","-","28535","2015-06-10 08:27:01","93160","",""
"1196","43652","","1.0506612376799","-","43652","2015-06-11 13:47:02","101970","refrigerator",""
"26910","17753","806411258","0.42616914185672","-","17753","2015-06-13 05:01:02","205","refrigerator",""
"25413","40956","","0.98101181962024","-","40956","2015-06-11 11:54:01","95525","refrigerator",""
"9591","434","781412766","0.009527600190552","-","434","2015-06-13 00:07:02","95145","refrigerator",""
"24034","39576","","0.9495299189906","-","39576","2015-06-10 11:31:02","94535","",""
"8931","80513","780695580","1.9345640720246","-","80513","2015-06-12 23:56:02","95705","refrigerator",""
"8","44673","728938477","1.0719456714389","-","44673","2015-06-12 12:59:01","180","refrigerator",""
"1893","17435","","0.42204019177414","-","17435","2015-06-10 05:22:01","97905","",""
"24417","15252","686732981","0.36852072403708","-","15252","2015-06-12 04:14:03","95645","refrigerator",""
"16910","34663","830732000","0.83151484996363","-","34663","2015-06-13 10:09:01","93330","refrigerator",""
"8692","26444","703144620","0.64204804617429","-","26444","2015-06-12 07:52:01","94345","refrigerator",""
"23031","13874","800793970","0.33254767331762","-","13874","2015-06-13 03:51:01","95965","refrigerator",""
"1585","5082","","0.13718761941042","-","5083","2015-06-08 13:17:03","103830","",""
"1612","19364","692888251","0.47110855942217","-","19364","2015-06-12 05:54:01","98770","refrigerator",""
"18171","9014","793714757","0.21456078762455","-","9014","2015-06-13 02:30:01","95720","refrigerator",""
"4944","8442","","0.22172802110123","-","8442","2015-06-08 14:13:01","100630","",""
"24416","66872","647498350","1.6114465488956","-","66872","2015-06-11 20:14:02","95185","refrigerator",""
"25353","40895","","0.98115351962307","-","40896","2015-06-10 11:53:02","95210","",""
"24995","40536","","0.97165921943318","-","40538","2015-06-10 11:47:03","94930","",""
"26913","42456","","1.0177116536876","-","42456","2015-06-11 12:49:02","0","refrigerator",""
"23993","68666","763272913","1.6441862828837","-","68666","2015-06-12 20:07:02","94225","refrigerator",""
"11604","15102","","0.39767902462025","-","15105","2015-06-08 16:04:05","102195","",""
"8673","24215","","0.58494811169896","-","24215","2015-06-10 07:15:02","94115","",""
"26453","71126","766775450","1.7025619007179","-","71126","2015-06-12 20:48:02","94690","refrigerator",""
"3032","18574","","0.44960992565886","-","18574","2015-06-10 05:41:01","97060","",""
"17632","35384","715811414","0.85316128372989","-","35384","2015-06-12 10:21:01","94485","refrigerator",""
"16893","32436","","0.77979789892929","-","32436","2015-06-11 09:32:01","94005","",""
"24537","66993","647593630","1.6130345489274","-","66993","2015-06-11 20:16:02","95685","refrigerator",""
"950","72532","769055655","1.7405653181446","-","72532","2015-06-12 21:43:01","100420","refrigerator",""
"3835","46291","","1.1165660223313","-","46291","2015-06-11 14:31:01","96625","refrigerator",""
"6154","21696","","0.52502631050053","-","21696","2015-06-10 06:33:02","95570","",""
"26909","69363","","1.6603545498738","-","69363","2015-06-09 20:19:01","4995","",""
"13132","30884","709431606","0.74683114826996","-","30884","2015-06-12 09:06:02","93295","refrigerator",""
"26917","17752","690356890","0.42891920857838","-","17752","2015-06-12 05:14:01","175","refrigerator",""
"23965","12600","","0.30227475604549","-","12600","2015-06-10 03:30:02","94820","",""
"15507","4142","","0.10031066867288","-","4142","2015-06-10 01:09:01","95190","",""
"16528","5163","","0.12415793581649","-","5163","2015-06-10 01:26:01","95495","",""
"23069","65523","","1.5686759813735","-","65523","2015-06-09 19:15:02","95275","",""
"2548","71913","","1.7263291845266","-","71913","2015-06-09 21:33:02","97205","",""
"4435","73803","657791873","1.7830052689934","-","73803","2015-06-11 22:41:02","97700","refrigerator",""
"20038","76819","","1.8652143706376","-","76819","2015-06-05 16:55:04","95135","",""
"13671","58344","748630412","1.4001445946696","-","58345","2015-06-12 17:15:02","93980","refrigerator",""
"25894","41436","","0.99378701987574","-","41436","2015-06-10 12:02:01","94650","",""
"4233","19775","","0.48019867627064","-","19775","2015-06-10 06:01:02","95895","",""
"24356","66812","647402994","1.6098572821971","-","66812","2015-06-11 20:13:02","95170","refrigerator",""
"20307","8942","","0.21485693763047","-","8943","2015-06-10 02:29:01","95775","",""
"25497","67953","649028726","1.6369528160724","-","67953","2015-06-11 20:32:02","96165","refrigerator",""
"16425","31968","","0.76872428204115","-","31968","2015-06-11 09:24:13","94610","",""
"9384","12882","","0.33543599004205","-","12882","2015-06-08 15:27:01","118990","",""
"24750","67204","","1.6097595155285","-","67204","2015-06-09 19:43:02","94860","",""
"17756","60212","637865711","1.4509025623514","-","60212","2015-06-11 18:23:02","94840","refrigerator",""
"6351","51024","738313041","1.2281884078971","-","51024","2015-06-12 15:13:02","94145","refrigerator",""
"7254","76622","661959434","1.8524646203826","-","76622","2015-06-11 23:28:01","96630","refrigerator",""
"21232","38984","720882260","0.93767538542017","-","38984","2015-06-12 11:21:01","94120","refrigerator",""
"26752","71425","767250020","1.7104714008761","-","71425","2015-06-12 20:53:02","94605","refrigerator",""
"14151","4994","787987443","0.11910555238211","-","4994","2015-06-13 01:23:02","95185","refrigerator",""
"4070","21823","812543129","0.52836699390067","-","21823","2015-06-13 06:35:02","96295","refrigerator",""
"16250","34003","829800478","0.81598948298646","-","34003","2015-06-13 09:58:02","93035","refrigerator",""
"12470","30223","824560922","0.7286635479066","-","30223","2015-06-13 08:55:02","93975","refrigerator",""
"24356","15191","686636959","0.36692035733841","-","15191","2015-06-12 04:13:02","96235","refrigerator",""
"22949","65403","","1.5670902480085","-","65403","2015-06-09 19:13:01","95270","",""
"3771","48444","734616411","1.1665779066649","-","48444","2015-06-12 14:30:02","94850","refrigerator",""
"14995","57451","633854091","1.3840422276808","-","57451","2015-06-11 17:37:01","95600","refrigerator",""
"18053","62724","754861212","1.5039912634132","-","62726","2015-06-12 18:28:02","94855","refrigerator",""
"19371","37124","834209082","0.88946621778932","-","37124","2015-06-13 10:50:02","95690","refrigerator",""
"13551","58224","748442449","1.3970118779402","-","58224","2015-06-12 17:13:01","93790","refrigerator",""
"26913","42456","","1.0177116536876","-","42456","2015-06-11 13:03:01","0","refrigerator",""
"10649","53103","","1.2735199588037","-","53103","2015-06-09 15:48:01","94570","",""
"16763","20260","","0.52327754379888","-","20261","2015-06-08 17:30:01","95785","",""
"3633","19175","","0.46573302598133","-","19175","2015-06-10 05:51:01","96795","",""
"49","17802","806416033","0.42624872519164","-","17803","2015-06-13 05:28:03","154820","refrigerator",""
"10889","53343","","1.2797967255959","-","53343","2015-06-09 15:52:01","93705","",""
"16714","32257","","0.77505929883452","-","32257","2015-06-11 09:29:02","94980","",""
"14367","3002","","0.071674851433497","-","3002","2015-06-10 00:50:01","95825","",""
"14911","57365","","1.3760184108537","-","57365","2015-06-09 16:59:03","94200","",""
"12966","55416","","1.3323657099806","-","55419","2015-06-10 16:26:37","94345","",""
"21453","36996","","0.88872628444119","-","36996","2015-06-11 10:48:01","94690","refrigerator",""
"21176","63632","642814489","1.5333821973343","-","63632","2015-06-11 19:20:02","95250","refrigerator",""
"24809","67263","","1.6113379322268","-","67263","2015-06-09 19:44:01","94925","",""
"2031","19783","693479028","0.48095484295243","-","19783","2015-06-12 06:01:01","98175","refrigerator",""
"2152","19904","693675939","0.48423669301807","-","19904","2015-06-12 06:03:02","98655","refrigerator",""
"17128","32671","","0.78452934902392","-","32671","2015-06-11 09:35:56","94750","",""
"7412","22954","","0.55515337776973","-","22954","2015-06-10 06:54:01","94835","",""
"26216","68671","650082373","1.6545135997569","-","68672","2015-06-11 20:44:01","95940","refrigerator",""
"26907","15542","","0.37351840747037","-","15542","2015-06-10 04:39:02","195","",""
"14215","31967","710931697","0.77183266543665","-","31967","2015-06-12 09:24:04","93930","refrigerator",""
"18773","63446","755905713","1.5213996137613","-","63446","2015-06-12 18:40:02","95030","refrigerator",""
"5030","76612","775119914","1.8416363034994","-","76612","2015-06-12 22:51:01","96370","refrigerator",""
"19795","76576","","1.8588608871772","-","76576","2015-06-05 16:51:01","95060","",""
"23335","80116","","1.9429923888598","-","80116","2015-06-05 17:50:01","95380","",""
"26911","69365","","1.6616526665664","-","69365","2015-06-09 20:33:01","205","",""
"7490","25243","817500620","0.61099184555317","-","25243","2015-06-13 07:32:02","94285","refrigerator",""
"8123","11621","","0.30129730602595","-","11621","2015-06-08 15:06:01","98655","",""
"650","18403","807459427","0.44363862553944","-","18403","2015-06-13 05:38:02","101280","refrigerator",""
"20734","36276","","0.87059865074531","-","36276","2015-06-10 10:36:01","94820","",""
"25976","68432","649699079","1.6481253662958","-","68432","2015-06-11 20:40:01","95785","refrigerator",""
"19375","76156","","1.8493526036537","-","76156","2015-06-05 16:44:01","94955","",""
"13886","17384","","0.45392784241189","-","17384","2015-06-08 16:42:03","97610","",""
"1587","70952","","1.7035111507369","-","70952","2015-06-09 21:17:04","99145","",""
"21111","65784","759217791","1.5766009148654","-","65784","2015-06-12 19:19:01","93630","refrigerator",""
"26907","15542","","0.37354752413762","-","15542","2015-06-10 04:48:01","205","",""
"15689","58143","","1.3933733112008","-","58143","2015-06-09 17:12:01","94355","",""
"2212","19964","693774416","0.48587797638423","-","19964","2015-06-12 06:04:01","98625","refrigerator",""
"26153","43905","727827846","1.053435154402","-","43905","2015-06-12 12:43:02","94020","refrigerator",""
"692","16234","","0.39232892451324","-","16234","2015-06-10 05:02:01","100535","",""
"25911","70584","766016457","1.6899120171316","-","70585","2015-06-12 20:39:02","94880","refrigerator",""
"5094","74462","658764906","1.7992224859844","-","74462","2015-06-11 22:52:01","97345","refrigerator",""
"10408","52862","","1.2688096587095","-","52862","2015-06-09 15:44:01","94480","",""
"17571","8414","792949881","0.20181285403626","-","8414","2015-06-13 02:20:02","95580","refrigerator",""
"409","18162","807150379","0.43848782543642","-","18162","2015-06-13 05:34:01","104085","refrigerator",""
"16852","34604","714684472","0.83437891668758","-","34604","2015-06-12 10:08:01","93800","refrigerator",""
"5689","23442","814838718","0.56662681133254","-","23442","2015-06-13 07:02:01","94935","refrigerator",""
"2810","74392","771823693","1.786699285734","-","74392","2015-06-12 22:14:01","97560","refrigerator",""
"22474","38017","","0.91226181824524","-","38017","2015-06-11 11:05:01","93065","refrigerator",""
"25173","40716","","0.97626375285861","-","40716","2015-06-11 11:50:01","94890","refrigerator",""
"2574","71942","655054094","1.7373756180808","-","71942","2015-06-11 22:10:01","97810","refrigerator",""
"24","24","-575","0","-","24","2015-06-15 13:41:20","0","refrigerator",""
"5211","49884","736606729","1.199749873995","-","49884","2015-06-12 14:54:01","95395","refrigerator",""
"9832","27584","704748709","0.66878286337566","-","27584","2015-06-12 08:11:01","93975","refrigerator",""
"13731","58404","748724383","1.4017107780342","-","58404","2015-06-12 17:16:01","93865","refrigerator",""
"3748","73113","","1.7553829351077","-","73113","2015-06-09 21:53:01","96860","",""
"3171","74753","772408351","1.7964435859289","-","74753","2015-06-12 22:20:02","97360","refrigerator",""
"4191","21943","696690330","0.53447654402286","-","21943","2015-06-12 06:37:01","95675","refrigerator",""
"12891","30644","825123299","0.73803649809406","-","30644","2015-06-13 09:02:02","94005","refrigerator",""
"22193","39946","838281972","0.95734771914695","-","39946","2015-06-13 11:37:04","94565","refrigerator",""
"171","44844","729213992","1.0765375881974","-","44844","2015-06-12 13:30:02","119725","refrigerator",""
"25731","16574","804624697","0.39639312459453","-","16574","2015-06-13 04:36:01","96110","refrigerator",""
"9894","729","665676994","0.017587600351752","-","729","2015-06-12 00:12:01","95760","refrigerator",""
"19768","62222","","1.4913197631597","-","62222","2015-06-09 18:20:01","94550","",""
"23614","39157","","0.9386518854397","-","39157","2015-06-11 11:24:01","92985","refrigerator",""
"13223","16721","","0.43760322541873","-","16721","2015-06-08 16:31:01","98760","",""
"1651","44104","","1.0622633712453","-","44104","2015-06-10 13:18:01","97530","",""
"7977","77345","663021777","1.8701703374034","-","77345","2015-06-11 23:40:03","96775","refrigerator",""
"713","70081","652260100","1.6908090504828","-","70081","2015-06-11 21:39:01","101805","refrigerator",""
"10612","55285","744316007","1.3282378432314","-","55285","2015-06-12 16:24:02","93805","refrigerator",""
"2989","74571","772116265","1.7915754858315","-","74571","2015-06-12 22:17:01","96885","refrigerator",""
"22054","37597","","0.90291031805821","-","37597","2015-06-11 10:58:02","94090","refrigerator",""
"20849","9484","","0.22757260455145","-","9484","2015-06-10 02:38:01","95750","",""
"23673","39216","","0.9402033021374","-","39217","2015-06-11 11:25:02","92915","refrigerator",""
"2786","72151","","1.7328128013229","-","72151","2015-06-09 21:37:01","97120","",""
"21415","12250","682309049","0.29478852256244","-","12250","2015-06-12 03:24:02","96500","refrigerator",""
"26673","42216","","1.0110634535546","-","42216","2015-06-11 12:15:01","94260","refrigerator",""
"1532","17074","","0.41385732494381","-","17074","2015-06-10 05:16:01","98655","",""
"3208","72573","","1.7425077848502","-","72573","2015-06-09 21:44:02","96900","",""
"21115","11950","681923497","0.28836265576725","-","11950","2015-06-12 03:19:02","96535","refrigerator",""
"21354","12189","682212597","0.29318098919695","-","12189","2015-06-12 03:23:01","96445","refrigerator",""
"20193","35736","","0.8587851171757","-","35736","2015-06-11 10:27:01","94755","refrigerator",""
"26912","69368","651101468","1.6714985167633","-","69368","2015-06-11 21:15:02","200","refrigerator",""
"14331","5174","788272808","0.12386163581057","-","5174","2015-06-13 01:26:02","95435","refrigerator",""
"12873","28415","","0.68524801370496","-","28415","2015-06-10 08:25:01","93615","",""
"20090","37843","835252103","0.90684990147033","-","37843","2015-06-13 11:02:02","95035","refrigerator",""
"26911","42453","","1.0187061537075","-","42453","2015-06-10 12:24:01","190","",""
"8332","26084","702577821","0.63260139598536","-","26084","2015-06-12 07:46:02","95050","refrigerator",""
"7292","22834","","0.55357764440489","-","22834","2015-06-10 06:52:01","94720","",""
"12595","3430","669509728","0.08146650162933","-","3430","2015-06-12 00:57:02","95665","refrigerator",""
"2430","44883","","1.0801025549354","-","44883","2015-06-10 13:31:01","97145","",""
"1053","16595","","0.40232225804645","-","16595","2015-06-10 05:08:01","99350","",""
"18536","75317","","1.8287266032412","-","75317","2015-06-05 16:30:02","95240","",""
"26910","17753","806413048","0.42619897519065","-","17753","2015-06-13 05:11:02","220","refrigerator",""
"11510","2353","784173346","0.055537267777412","-","2353","2015-06-13 00:39:01","94035","refrigerator",""
"21771","66444","760158593","1.5922809485123","-","66444","2015-06-12 19:30:01","94605","refrigerator",""
"3690","46143","","1.1106606055465","-","46143","2015-06-10 13:52:01","96520","",""
"8210","25963","818446196","0.62675144586836","-","25963","2015-06-13 07:44:02","94730","refrigerator",""
"22794","65250","645113443","1.5716980981006","-","65250","2015-06-11 19:47:01","95780","refrigerator",""
"14788","3423","","0.08280100165602","-","3423","2015-06-10 00:57:02","95465","",""
"21116","77897","","1.890599837812","-","77897","2015-06-05 17:13:02","95225","",""
"7370","25123","817311198","0.6078348121567","-","25123","2015-06-13 07:30:02","94200","refrigerator",""
"13773","29315","","0.70564754744628","-","29315","2015-06-10 08:40:01","93800","",""
"26193","41736","","0.99999711999994","-","41736","2015-06-11 12:07:01","94690","refrigerator",""
"1609","19362","808951309","0.46850332603673","-","19362","2015-06-13 05:54:01","98965","refrigerator",""
"18989","7624","","0.18304920366098","-","7624","2015-06-10 02:07:02","95385","",""
"7469","49923","","1.1979772906262","-","49923","2015-06-09 14:55:02","94060","",""
"26911","69365","","1.6616852499004","-","69365","2015-06-09 20:44:01","190","",""
"295","69663","651629206","1.6802941502725","-","69663","2015-06-11 21:32:02","109295","refrigerator",""
"470","18223","807254318","0.44022014213774","-","18223","2015-06-13 05:35:02","102845","refrigerator",""
"22589","65043","","1.5575866978184","-","65043","2015-06-09 19:07:01","94610","",""
"18651","9494","794480507","0.2273232878798","-","9494","2015-06-13 02:38:02","95575","refrigerator",""
"7530","49983","","1.2028277407232","-","49983","2015-06-10 14:56:02","95015","",""
"7469","49922","","1.2012427073582","-","49922","2015-06-10 14:55:01","94745","",""
"10197","52650","","1.2660620586546","-","52650","2015-06-10 15:40:31","94920","",""
"18213","33755","","0.81086983288406","-","33755","2015-06-10 09:54:04","94050","",""
"24713","69386","764312236","1.6615083332302","-","69386","2015-06-12 20:19:02","94410","refrigerator",""
"6414","48870","","1.1789057735781","-","48870","2015-06-11 15:14:01","95510","refrigerator",""
"8271","79853","779735582","1.9185641050379","-","79853","2015-06-12 23:45:02","96055","refrigerator",""
"8390","79972","779927907","1.9217695217687","-","79972","2015-06-12 23:47:01","95540","refrigerator",""
"16435","58891","635959338","1.4191296783826","-","58891","2015-06-11 18:01:01","95920","refrigerator",""
"12476","54932","630314159","1.3250433598342","-","54932","2015-06-11 16:55:02","95315","refrigerator",""
"20458","77239","","1.8747413708282","-","77239","2015-06-05 17:02:04","95130","",""
"19490","37243","834399086","0.89263295118599","-","37243","2015-06-13 10:52:02","94465","refrigerator",""
"21536","12371","682501733","0.29799992262666","-","12371","2015-06-12 03:26:02","96435","refrigerator",""
"8723","12221","","0.31623617299139","-","12221","2015-06-08 15:16:01","107695","",""
"24088","66542","","1.5939731152128","-","66542","2015-06-09 19:32:01","94800","",""
"22495","79276","","1.9239296218119","-","79276","2015-06-05 17:36:01","95445","",""
"4855","47311","","1.1406622394799","-","47311","2015-06-11 14:48:01","95955","refrigerator",""
"1435","43891","","1.0574207044817","-","43891","2015-06-11 13:51:02","100655","refrigerator",""
"9836","52292","","1.2614014918947","-","52292","2015-06-11 16:11:01","95340","refrigerator",""
"20914","36456","","0.87533831750677","-","36456","2015-06-10 10:39:01","95265","",""
"6591","78173","777337633","1.878598287572","-","78173","2015-06-12 23:17:02","95720","refrigerator",""
"26789","15424","","0.37064620741292","-","15424","2015-06-10 04:17:02","95675","",""
"19653","35196","","0.84460228355871","-","35196","2015-06-11 10:18:01","95170","refrigerator",""
"5451","77033","775700118","1.8513063703595","-","77033","2015-06-12 22:58:02","96310","refrigerator",""
"19915","62371","641002526","1.503182813397","-","62371","2015-06-11 18:59:01","95175","refrigerator",""
"3591","75173","772991727","1.8061665194567","-","75173","2015-06-12 22:27:02","97080","refrigerator",""
"23369","65823","","1.5765834981983","-","65823","2015-06-09 19:20:01","95075","",""
"7228","49682","","1.193248723865","-","49682","2015-06-09 14:51:01","94730","",""
"9263","12761","","0.33148630662973","-","12761","2015-06-08 15:25:01","118290","",""
"9208","51662","","1.2404969914766","-","51662","2015-06-09 15:24:01","94180","",""
"9352","27104","704089714","0.65779961315599","-","27104","2015-06-12 08:03:02","93820","refrigerator",""
"10972","28724","706344611","0.69538123057429","-","28724","2015-06-12 08:30:01","93810","refrigerator",""
"26909","71582","767510509","1.7148128842963","-","71582","2015-06-12 21:06:02","190","refrigerator",""
"26910","17753","806414225","0.4262185918577","-","17753","2015-06-13 05:18:02","220","refrigerator",""
"13976","56432","632416138","1.3600763438682","-","56432","2015-06-11 17:20:01","95435","refrigerator",""
"4011","21763","696402449","0.52967852726024","-","21763","2015-06-12 06:34:01","96240","refrigerator",""
"1011","18763","691997454","0.45626194245857","-","18763","2015-06-12 05:44:01","99535","refrigerator",""
"11188","53642","","1.2860678590547","-","53642","2015-06-09 15:57:01","93960","",""
"17308","5943","","0.14324643619826","-","5943","2015-06-10 01:39:01","95225","",""
"3212","18754","","0.45445625908912","-","18754","2015-06-10 05:44:01","96665","",""
"10773","26315","","0.63512161270243","-","26315","2015-06-10 07:50:01","93855","",""
"5270","76852","775409853","1.8464686202627","-","76852","2015-06-12 22:55:01","96775","refrigerator",""
"7528","76893","","1.8466536035997","-","76893","2015-06-09 22:56:01","95630","",""
"12412","30164","708402681","0.72968239792698","-","30164","2015-06-12 08:54:02","93355","refrigerator",""
"17788","6423","","0.15437178642077","-","6423","2015-06-10 01:47:01","95945","",""
"11752","29504","707469029","0.7141215309491","-","29504","2015-06-12 08:43:01","93845","refrigerator",""
"26917","17752","690357697","0.42893265857865","-","17752","2015-06-12 05:19:01","220","refrigerator",""
"19015","9850","678839072","0.23695557140578","-","9850","2015-06-12 02:44:01","96560","refrigerator",""
"6087","75452","","1.8131341029293","-","75452","2015-06-09 22:32:01","95915","",""
"26911","42453","","1.0187801370423","-","42453","2015-06-10 12:49:02","205","",""
"17092","34844","714965066","0.83905548344778","-","34844","2015-06-12 10:12:01","94535","refrigerator",""
"14663","18161","","0.47341619280166","-","18161","2015-06-08 16:55:01","97345","",""
"410","71992","768236826","1.7269181678717","-","71992","2015-06-12 21:34:01","105505","refrigerator",""
"5211","22963","698123573","0.55836392783394","-","22963","2015-06-12 06:54:01","94410","refrigerator",""
"5067","74432","","1.7875082024168","-","74432","2015-06-09 22:15:01","96520","",""
"18568","61022","","1.4628257459232","-","61022","2015-06-09 18:00:01","95505","",""
"20487","9122","","0.21962588772585","-","9122","2015-06-10 02:32:01","95340","",""
"14483","17981","","0.46856690937134","-","17981","2015-06-08 16:52:01","96835","",""
"13166","16664","","0.43596487538596","-","16664","2015-06-08 16:30:04","98305","",""
"25350","67804","","1.6239789991462","-","67804","2015-06-09 19:53:03","94770","",""
"7883","11381","","0.29635878926051","-","11385","2015-06-08 15:02:04","99170","",""
"16223","19721","","0.51045394354241","-","19721","2015-06-08 17:21:00","96450","",""
"26910","17753","806412853","0.42619572519058","-","17753","2015-06-13 05:10:01","200","refrigerator",""
"23936","14771","685965523","0.35572975711459","-","14771","2015-06-12 04:06:02","96065","refrigerator",""
"16955","32497","","0.78100931562019","-","32497","2015-06-10 09:33:02","94345","",""
"10227","13725","","0.36081099054955","-","13725","2015-06-08 15:41:04","110605","",""
"26911","42453","","1.0187465203749","-","42453","2015-06-10 12:37:01","210","",""
"26909","71582","767510107","1.7148061842961","-","71582","2015-06-12 21:04:02","175","refrigerator",""
"7315","76683","662056144","1.8540764537482","-","76683","2015-06-11 23:29:02","96770","refrigerator",""
"11815","54271","629362872","1.3091885761838","-","54271","2015-06-11 16:44:02","95490","refrigerator",""
"22556","65012","644729950","1.5653065479728","-","65012","2015-06-11 19:43:01","95635","refrigerator",""
"3626","7124","","0.18815567042978","-","7124","2015-06-08 13:51:04","101410","",""
"8964","12462","","0.32368840647377","-","12462","2015-06-08 15:20:01","116360","",""
"22310","40063","838470969","0.96049766920995","-","40063","2015-06-13 11:39:01","94190","refrigerator",""
"25196","67652","648549936","1.6289729825795","-","67652","2015-06-11 20:27:01","95875","refrigerator",""
"14729","3364","","0.081211484957563","-","3364","2015-06-10 00:56:02","95295","",""
"15033","30575","","0.73545999804253","-","30575","2015-06-10 09:01:01","93000","",""
"13953","29495","","0.71034019754014","-","29495","2015-06-10 08:43:01","94705","",""
"7135","76503","661765687","1.8492355036514","-","76503","2015-06-11 23:26:01","96825","refrigerator",""
"10071","27824","821086756","0.67076078008188","-","27824","2015-06-13 08:15:02","94205","refrigerator",""
"14450","32203","827279978","0.77398114881296","-","32203","2015-06-13 09:28:02","93655","refrigerator",""
"10413","25955","","0.62730397921275","-","25955","2015-06-10 07:44:01","94515","",""
"871","43324","","1.0425601208512","-","43324","2015-06-10 13:05:01","99515","",""
"15088","3723","","0.089166818450003","-","3723","2015-06-10 01:02:01","96280","",""
"955","70323","652665574","1.697566950618","-","70323","2015-06-11 21:43:02","99705","refrigerator",""
"18295","9130","677780343","0.21931008771954","-","9130","2015-06-12 02:32:01","96480","refrigerator",""
"3270","45723","","1.1010365386874","-","45723","2015-06-10 13:45:02","96315","",""
"26573","44325","728389837","1.062801671256","-","44325","2015-06-12 12:50:02","93595","refrigerator",""
"15351","6194","789704636","0.14772543628784","-","6194","2015-06-13 01:43:02","95410","refrigerator",""
"10343","13841","","0.36448022395627","-","13841","2015-06-08 15:43:01","109070","",""
"5450","23203","814552888","0.56186297790393","-","23203","2015-06-13 06:58:02","95650","refrigerator",""
"19556","76337","","1.8525205370504","-","76337","2015-06-05 16:47:01","94450","",""
"26907","15542","","0.3735249074705","-","15542","2015-06-10 04:41:02","195","",""
"889","18642","807862032","0.45034870900697","-","18642","2015-06-13 05:42:01","100045","refrigerator",""
"24388","13023","","0.31180447290276","-","13023","2015-06-10 03:37:01","95460","",""
"16010","33763","829521218","0.81133514956004","-","33763","2015-06-13 09:54:03","92515","refrigerator",""
"5031","49704","736415841","1.1965684072647","-","49704","2015-06-12 14:51:01","95375","refrigerator",""
"13704","17202","","0.44904770898095","-","17202","2015-06-08 16:39:01","97610","",""
"26911","69365","","1.661649383233","-","69365","2015-06-09 20:32:01","165","",""
"4136","46592","","1.1246326891593","-","46592","2015-06-11 14:36:02","96515","refrigerator",""
"12212","27754","","0.66960921339218","-","27754","2015-06-10 08:14:01","94310","",""
"19972","10815","796397432","0.25927203851877","-","10815","2015-06-13 03:00:02","96330","refrigerator",""
"1167","70532","","1.6919814005063","-","70532","2015-06-09 21:10:01","99055","",""
"24231","15074","802516442","0.36125554055844","-","15074","2015-06-13 04:11:01","96090","refrigerator",""
"23434","38976","","0.93534003537347","-","38976","2015-06-10 11:21:01","93925","",""
"17253","32796","","0.7876919324205","-","32796","2015-06-11 09:38:01","94845","",""
"17331","62004","753819175","1.4866239797325","-","62004","2015-06-12 18:16:01","94550","refrigerator",""
"11790","423","","0.011154066889748","-","425","2015-06-10 00:07:03","95125","",""
"21535","78316","","1.9001306046693","-","78316","2015-06-05 17:20:01","95705","",""
